CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Unnamed: 19
711606558,49.0,F,1,High School,Married,Less than $40K,Blue,39.0,5.0,2,2,1909.0,866,0.88,4697,83,0.844,0.454,
824155458,48.0,M,2,High School,,$80K - $120K,Blue,44.0,5.0,1,2,11332.0,1647,0.542,4674,72,0.714,0.145,
710445183,44.0,M,5,Doctorate,Single,$120K +,Blue,31.0,5.0,1,2,7567.0,2496,0.709,4076,60,0.579,0.33,
802834158,42.0,M,4,Unknown,,$60K - $80K,Blue,36.0,3.0,2,2,6743.0,1737,0.598,1934,30,0.579,0.258,
712038258,48.0,M,4,Unknown,Single,$80K - $120K,Blue,36.0,3.0,3,3,32838.0,1717,0.995,2538,42,0.4,0.052,
712864683,42.0,,3,Doctorate,Single,Less than $40K,Blue,30.0,2.0,3,3,1438.3,0,0.373,1693,37,0.423,0.0,
813971283,43.0,M,4,Unknown,Married,$80K - $120K,,38.0,5.0,1,2,2510.0,1508,0.728,3623,63,0.853,0.601,
764211033,50.0,F,3,Uneducated,Unknown,Less than $40K,Blue,43.0,6.0,2,1,3199.0,2517,0.699,4483,87,0.776,0.787,
721424583,35.0,F,1,High School,Married,Less than $40K,Blue,26.0,4.0,2,3,1918.0,900,0.873,4237,76,0.9,0.469,
713886333,47.0,M,2,High School,Married,$60K - $80K,,39.0,2.0,3,1,18660.0,728,0.403,1682,43,0.303,0.039,
711741708,41.0,M,3,Post-Graduate,Unknown,$80K - $120K,,33.0,3.0,2,3,7591.0,0,0.648,2302,42,0.5,0.0,
794217108,43.0,M,2,College,Single,$120K +,Blue,37.0,6.0,3,1,14315.0,1348,0.681,3694,67,0.718,0.094,
715339758,64.0,F,1,High School,,Unknown,Blue,36.0,3.0,3,1,18038.0,1184,0.827,4168,64,0.6,0.066,
709610283,42.0,F,4,Graduate,Single,Less than $40K,Blue,34.0,3.0,2,3,1853.0,0,0.846,4544,72,0.565,0.0,
714575208,49.0,M,5,Doctorate,,$40K - $60K,Blue,43.0,3.0,1,1,4951.0,2002,0.684,4192,62,0.55,0.404,
716758908,46.0,M,3,Uneducated,Single,$120K +,Blue,27.0,4.0,2,3,34516.0,2213,0.584,4492,71,0.821,0.064,
778915233,51.0,F,0,Graduate,Married,Less than $40K,Blue,32.0,4.0,2,3,1757.0,331,0.879,2377,47,0.516,0.188,
789466008,47.0,M,5,Graduate,,$60K - $80K,Blue,38.0,5.0,3,4,24033.0,612,0.635,3578,75,0.531,0.025,
716635758,38.0,F,2,Unknown,,$40K - $60K,Blue,29.0,5.0,3,2,3276.0,2331,0.567,4345,68,0.511,0.712,
771819258,52.0,M,1,Unknown,Married,$120K +,Blue,40.0,4.0,1,2,3614.0,0,0.671,4561,82,0.907,0.0,
713451408,47.0,M,4,High School,Divorced,$60K - $80K,Blue,36.0,6.0,1,3,1943.0,1654,0.648,3392,70,0.591,0.851,
780146658,40.0,F,2,Post-Graduate,Married,$40K - $60K,Blue,25.0,2.0,2,4,3795.0,2517,0.563,1633,32,0.778,0.663,
711675108,43.0,F,3,Graduate,Single,Less than $40K,Blue,30.0,3.0,3,1,4075.0,2189,0.695,3956,71,0.732,0.537,
755467683,48.0,F,1,Graduate,Single,Less than $40K,Blue,41.0,6.0,2,4,3001.0,482,0.814,2403,42,0.615,0.161,
792864858,47.0,M,4,Unknown,Unknown,Less than $40K,,37.0,6.0,3,3,5726.0,834,0.569,2311,58,0.487,0.146,
713009208,54.0,F,3,Graduate,,Less than $40K,Blue,44.0,3.0,2,3,2077.0,1634,0.771,4292,66,0.833,0.787,
772231233,41.0,F,2,Graduate,Married,Less than $40K,Blue,30.0,6.0,2,4,2157.0,721,0.769,4250,85,0.889,0.334,
720510333,40.0,F,3,College,Unknown,$40K - $60K,,20.0,6.0,2,2,2037.0,1349,0.743,4574,84,0.714,0.662,
780199233,33.0,M,2,Doctorate,Single,$120K +,Blue,23.0,5.0,1,1,14914.0,1102,0.823,4478,87,0.673,0.074,
711700158,47.0,F,2,High School,,Less than $40K,Blue,39.0,5.0,3,2,1580.0,620,0.746,4384,70,0.522,0.392,
788275083,46.0,M,3,College,Married,$60K - $80K,Blue,38.0,5.0,3,4,15483.0,1719,0.686,4678,80,0.509,0.111,
708804633,44.0,F,2,Doctorate,Divorced,Less than $40K,Blue,36.0,1.0,2,2,1916.0,0,1.041,2888,39,0.444,0.0,
714479358,51.0,M,3,Graduate,Single,$80K - $120K,Blue,36.0,6.0,3,3,3610.0,1554,0.501,2216,34,0.308,0.43,
711406758,48.0,F,3,Graduate,Married,Less than $40K,Blue,36.0,3.0,2,2,1667.0,0,0.686,4385,80,0.951,0.0,
821424483,51.0,F,1,High School,Single,Less than $40K,Blue,,4.0,3,1,1438.3,0,0.826,4242,70,0.458,0.0,
769438608,48.0,F,1,Graduate,,Less than $40K,Blue,42.0,3.0,3,2,1942.0,860,0.708,2522,42,0.312,0.443,
822068583,48.0,F,4,Uneducated,Single,Unknown,Blue,44.0,4.0,3,0,2231.0,0,0.712,3946,48,1.286,0.0,
711371208,50.0,F,4,College,Married,Unknown,Blue,36.0,4.0,2,2,6465.0,1863,0.399,4490,68,0.789,0.288,
788832033,35.0,M,2,High School,Unknown,$40K - $60K,Blue,19.0,4.0,3,3,8599.0,938,0.537,3015,64,0.73,0.109,
713452533,35.0,,4,Graduate,,Less than $40K,Blue,22.0,6.0,3,3,1438.3,0,0.512,3427,64,0.829,0.0,
720212508,51.0,F,1,Graduate,Single,Less than $40K,Blue,37.0,4.0,3,4,4402.0,697,0.7,3325,76,0.652,0.158,
717825033,50.0,M,0,Unknown,,$60K - $80K,Blue,36.0,3.0,3,2,5444.0,2499,0.468,4509,80,0.667,0.459,
779926608,50.0,F,2,High School,,Less than $40K,Blue,36.0,6.0,2,1,1438.3,0,0.909,4697,82,0.907,0.0,
713608383,54.0,F,1,Unknown,Married,Less than $40K,Blue,40.0,1.0,1,4,1438.3,0,0.43,1632,36,0.44,0.0,
710125608,45.0,F,5,Unknown,Single,Less than $40K,Blue,36.0,4.0,2,0,2679.0,1558,0.997,4756,73,0.553,0.582,
712724733,31.0,F,0,Post-Graduate,Single,Less than $40K,Blue,19.0,6.0,3,1,2766.0,1731,0.569,3959,71,0.732,0.626,
718286658,42.0,M,3,Graduate,,$60K - $80K,Silver,22.0,5.0,3,1,25293.0,1140,1.01,4059,80,0.86,0.045,
714195108,45.0,F,2,Post-Graduate,Single,Unknown,Blue,37.0,3.0,3,4,2707.0,1796,0.597,4077,70,1.059,0.663,
720867708,45.0,F,4,Graduate,Unknown,Less than $40K,Blue,33.0,1.0,3,2,1748.0,1103,0.739,2335,41,0.708,0.631,
752573508,45.0,F,3,High School,Single,$40K - $60K,Blue,26.0,3.0,2,4,4034.0,1867,0.656,3718,72,0.756,0.463,
768661758,53.0,M,0,Uneducated,,$120K +,Blue,47.0,5.0,2,1,26129.0,1752,0.742,4919,75,0.744,0.067,
721126833,51.0,M,2,High School,Married,$80K - $120K,Blue,41.0,5.0,2,3,14902.0,0,0.312,2038,39,0.625,0.0,
716093133,38.0,F,2,Uneducated,,$40K - $60K,Blue,31.0,5.0,2,2,12228.0,2137,0.553,3831,68,0.511,0.175,
771092433,55.0,F,2,Graduate,Single,Less than $40K,,42.0,4.0,3,3,1724.0,0,0.936,4434,67,0.811,0.0,
712807758,47.0,F,3,Graduate,,Less than $40K,Blue,39.0,3.0,3,3,1438.3,0,0.502,2476,32,0.778,0.0,
721514883,38.0,M,1,Graduate,,$80K - $120K,Blue,25.0,5.0,0,1,16665.0,1147,0.799,4657,78,0.696,0.069,
824140908,52.0,M,3,Uneducated,Single,$120K +,Blue,48.0,5.0,3,4,20974.0,0,0.0,1246,27,0.0,0.0,
712971708,43.0,F,5,Unknown,Single,Less than $40K,Blue,26.0,6.0,0,3,3139.0,1089,1.034,4648,80,0.778,0.347,
716471508,54.0,M,2,Unknown,Single,$120K +,Blue,36.0,5.0,1,2,19865.0,0,0.59,4350,83,0.766,0.0,
782548758,42.0,F,5,High School,Divorced,Less than $40K,Blue,36.0,5.0,2,3,2069.0,1288,0.81,5668,82,0.64,0.623,
720444408,35.0,F,1,College,Single,Less than $40K,Blue,25.0,2.0,2,4,2231.0,1791,0.82,2576,42,0.75,0.803,
717389433,62.0,F,0,High School,,Unknown,Silver,51.0,3.0,1,4,33371.0,0,0.649,3638,67,0.634,0.0,
714292533,48.0,F,3,College,Married,Less than $40K,Blue,36.0,4.0,1,2,2544.0,0,0.759,3593,64,1.0,0.0,
709585758,41.0,M,4,High School,Single,$120K +,Blue,28.0,5.0,1,4,34516.0,0,0.791,4004,86,0.755,0.0,
712096758,49.0,F,2,Graduate,Unknown,$40K - $60K,,36.0,6.0,3,1,5370.0,653,0.782,4504,81,0.929,0.122,
811463283,54.0,M,0,Graduate,Single,$80K - $120K,Blue,42.0,3.0,1,1,22437.0,1389,0.917,3283,50,1.273,0.062,
789358908,53.0,F,3,College,Married,Less than $40K,Blue,43.0,3.0,2,2,3573.0,0,0.842,2562,36,0.44,0.0,
718146258,51.0,M,2,Graduate,Divorced,$60K - $80K,,41.0,4.0,3,1,1959.0,0,0.454,3737,71,0.614,0.0,
710779083,59.0,F,0,Graduate,Married,Less than $40K,Blue,48.0,3.0,3,4,1661.0,0,0.672,4338,77,0.925,0.0,
709166883,39.0,F,3,Uneducated,Single,Unknown,Blue,27.0,6.0,2,1,5363.0,0,0.67,4121,78,0.625,0.0,
712554183,65.0,F,2,College,Single,$40K - $60K,Blue,54.0,4.0,3,2,3009.0,721,0.68,4070,71,0.614,0.24,
721315233,47.0,M,4,High School,Single,$40K - $60K,,32.0,3.0,3,4,18535.0,1192,0.646,3780,70,0.667,0.064,
714766383,42.0,M,3,High School,Single,Less than $40K,Blue,24.0,4.0,3,2,2171.0,1415,0.773,4992,77,0.833,0.652,
797491683,45.0,M,5,Unknown,,$80K - $120K,Silver,39.0,2.0,2,3,34516.0,1964,0.624,2234,49,0.361,0.057,
714157908,57.0,F,0,Unknown,Married,Less than $40K,Blue,42.0,5.0,1,4,2376.0,1515,0.72,3795,71,0.614,0.638,
714588408,51.0,F,3,Uneducated,Married,Less than $40K,,43.0,4.0,3,2,2882.0,0,0.722,4446,68,0.744,0.0,
719627133,50.0,F,1,Graduate,Single,Less than $40K,Blue,37.0,4.0,3,4,3277.0,2481,0.606,3965,59,0.844,0.757,
714125883,47.0,M,2,Unknown,Married,$80K - $120K,Blue,36.0,6.0,2,1,2514.0,1845,0.683,3696,71,0.614,0.734,
712865583,57.0,F,5,Graduate,Married,$40K - $60K,Blue,49.0,4.0,2,2,3301.0,2517,0.842,3939,69,1.226,0.762,
779363283,48.0,M,3,Post-Graduate,,$60K - $80K,Blue,34.0,4.0,3,2,12391.0,784,0.875,4376,86,0.72,0.063,
779224758,232.61375415727048,F,2,Doctorate,,Less than $40K,,37.0,4.0,3,2,2168.0,1485,0.546,3828,86,0.72,0.685,
718775808,42.0,F,3,Unknown,Married,Unknown,Blue,31.0,3.0,1,4,7762.0,1319,0.793,5153,77,0.75,0.17,
710267583,45.0,F,3,Doctorate,Divorced,Unknown,,33.0,6.0,3,2,12587.0,815,0.576,3914,83,0.766,0.065,
711305208,52.0,,2,Unknown,Married,$60K - $80K,,36.0,6.0,3,4,14785.0,1088,0.961,4354,70,0.489,0.074,
717531483,37.0,M,2,High School,,$60K - $80K,Blue,21.0,5.0,2,2,3433.0,964,0.526,4444,87,0.642,0.281,
709170108,60.0,F,1,Unknown,,$40K - $60K,,41.0,3.0,2,4,2425.0,0,0.187,1522,36,0.2,0.0,
716056158,63.0,M,0,Graduate,Single,$60K - $80K,,51.0,3.0,3,3,11619.0,0,0.631,2395,49,0.361,0.0,
711326583,62.0,F,0,High School,,Less than $40K,Blue,50.0,3.0,3,3,3989.0,0,0.997,4274,68,0.545,0.0,
715406658,47.0,F,1,Unknown,,Less than $40K,Blue,37.0,4.0,2,1,2173.0,596,0.81,2738,45,0.406,0.274,
712814658,50.0,F,0,Graduate,Married,Less than $40K,Blue,43.0,4.0,1,2,2393.0,1499,0.784,4755,82,0.745,0.626,
773228133,39.0,F,2,Graduate,Married,Less than $40K,,29.0,3.0,2,2,1677.0,0,0.869,2437,41,0.708,0.0,
710453283,40.0,F,3,Uneducated,Single,Less than $40K,Blue,27.0,5.0,4,2,2035.0,0,0.779,4107,82,0.783,0.0,
795266208,39.0,M,3,College,,$120K +,Blue,,4.0,2,1,8842.0,0,0.624,4493,79,0.756,0.0,
779090883,42.0,F,2,Unknown,,Less than $40K,,23.0,6.0,3,1,2483.0,1297,0.744,3478,64,0.939,0.522,
712309758,65.0,M,0,Graduate,Single,$40K - $60K,Blue,49.0,3.0,2,3,13921.0,1201,0.556,4351,75,0.923,0.086,
716625033,32.0,F,1,Graduate,Single,Less than $40K,Blue,36.0,3.0,3,6,2761.0,0,1.047,2753,43,0.654,0.0,
790112133,47.0,F,2,Post-Graduate,,$40K - $60K,,40.0,5.0,3,2,2623.0,1647,0.735,4388,83,0.804,0.628,
797238108,49.0,F,4,Unknown,Divorced,Less than $40K,,43.0,5.0,1,2,3232.0,824,0.796,3915,74,0.644,0.255,
716782758,48.0,M,3,Graduate,Single,$60K - $80K,,42.0,3.0,2,4,19075.0,0,0.807,2013,32,0.455,0.0,
715588008,45.0,M,4,College,,$80K - $120K,Blue,31.0,4.0,3,3,31978.0,1659,0.556,2333,51,1.217,0.052,
713977308,62.0,M,1,Graduate,Single,$120K +,,53.0,4.0,3,4,34516.0,2061,0.564,3820,76,0.767,0.06,
719059083,45.0,F,3,High School,,Less than $40K,,33.0,5.0,1,1,6225.0,1596,0.826,4129,71,0.651,0.256,
708797583,49.0,F,4,Unknown,Single,Unknown,Blue,31.0,6.0,3,3,2672.0,0,1.038,2576,39,0.5,0.0,
708809283,41.0,F,4,Graduate,Divorced,$40K - $60K,Blue,33.0,1.0,3,1,10360.0,2517,0.632,2414,28,0.273,0.243,
771529608,50.0,M,2,High School,Married,$120K +,,38.0,5.0,6,0,10747.0,1027,0.925,4538,63,0.658,0.096,
715776033,46.0,M,5,Uneducated,Single,$60K - $80K,Blue,33.0,4.0,1,3,3135.0,0,0.572,4116,68,0.7,0.0,
778619358,42.0,F,3,Uneducated,Single,Less than $40K,Blue,22.0,4.0,1,4,1438.3,860,0.761,4754,79,0.837,0.598,
715717608,41.0,F,4,Uneducated,Unknown,Less than $40K,Blue,32.0,4.0,3,1,3189.0,0,0.91,4813,86,0.755,0.0,
789204933,65.0,M,1,Uneducated,Single,Less than $40K,,55.0,3.0,2,4,8963.0,0,0.744,4511,76,0.689,0.0,
711100608,55.0,M,1,Uneducated,Single,$60K - $80K,Blue,48.0,5.0,2,2,1723.0,0,1.038,2574,43,0.72,0.0,
713591283,36.0,F,3,Uneducated,Married,Unknown,Blue,23.0,6.0,6,1,2161.0,1404,0.68,4389,77,0.878,0.65,
719344608,46.0,F,3,Graduate,Single,Less than $40K,Blue,27.0,6.0,3,3,3901.0,1001,0.822,4313,72,1.323,0.257,
787659483,58.0,F,1,Doctorate,Married,Less than $40K,Blue,48.0,4.0,2,2,1438.3,801,0.595,4223,60,0.579,0.557,
822948708,42.0,F,3,Uneducated,Divorced,Less than $40K,Blue,38.0,5.0,2,2,3131.0,849,0.992,3108,62,0.59,0.271,
710080383,38.0,F,2,Graduate,Single,$40K - $60K,,36.0,6.0,2,3,2331.0,1709,0.851,4417,69,0.816,0.733,
715596783,29.0,F,1,Uneducated,Married,Less than $40K,,18.0,3.0,3,3,1895.0,1146,0.685,4333,72,0.714,0.605,
798773208,46.0,F,4,Unknown,Divorced,Unknown,Blue,40.0,5.0,2,3,26496.0,1406,0.96,3691,75,0.705,0.053,
768624258,55.0,,2,Graduate,Single,Less than $40K,Blue,49.0,2.0,1,2,1583.0,234,0.639,2541,36,0.385,0.148,
721412208,57.0,F,2,High School,Married,Less than $40K,Blue,36.0,4.0,2,2,1438.3,904,0.761,3887,79,0.837,0.629,
708129933,45.0,F,4,Graduate,Single,Less than $40K,Blue,36.0,5.0,3,2,2072.0,1544,0.903,4210,64,0.939,0.745,
719703483,47.0,F,1,Doctorate,Divorced,Less than $40K,Blue,37.0,6.0,3,3,2707.0,1367,0.794,4646,73,0.78,0.505,
708290208,43.0,F,3,High School,Married,Less than $40K,Silver,31.0,3.0,3,4,13608.0,1190,0.553,3118,76,0.767,0.087,
710431158,52.0,F,3,Unknown,,Unknown,,36.0,3.0,1,2,10273.0,1657,0.71,3778,70,0.591,0.161,
816528333,64.0,F,0,High School,,Less than $40K,Blue,56.0,6.0,6,1,2609.0,1115,0.753,4546,59,0.903,0.427,
778760808,52.0,F,2,Graduate,Married,Less than $40K,Blue,39.0,4.0,1,3,8431.0,1862,0.59,2008,37,0.682,0.221,
718025808,61.0,M,0,High School,,$60K - $80K,Blue,51.0,6.0,3,4,5852.0,1935,0.829,3689,55,0.618,0.331,
815860008,40.0,F,3,Uneducated,Married,Less than $40K,Blue,35.0,5.0,2,4,3140.0,2183,0.58,5109,78,0.733,0.695,
780126033,50.0,M,4,Unknown,Married,$40K - $60K,Blue,35.0,6.0,1,5,12914.0,1227,0.392,2082,54,0.459,0.095,
720135333,45.0,F,5,Graduate,Single,Less than $40K,Blue,34.0,5.0,1,0,8694.0,961,0.551,1753,49,0.441,0.111,
719174433,36.0,F,1,Unknown,Single,Less than $40K,Blue,24.0,2.0,1,2,1735.0,0,0.74,2467,35,0.346,0.0,
821521983,51.0,F,3,High School,Single,Unknown,Blue,46.0,4.0,1,4,2286.0,1641,0.947,4321,89,0.712,0.718,
716961933,243.18798263191348,F,2,Graduate,Married,Less than $40K,Blue,36.0,5.0,2,4,3589.0,1808,0.75,4262,70,0.667,0.504,
712834533,51.0,F,2,Unknown,Single,Less than $40K,Blue,39.0,5.0,2,4,2673.0,1275,0.691,4119,75,1.027,0.477,
710544033,47.0,M,2,Unknown,Married,$80K - $120K,Blue,36.0,3.0,1,3,9437.0,2024,0.664,4715,78,0.696,0.214,
710622333,39.0,F,2,High School,,$40K - $60K,,28.0,3.0,2,2,2751.0,2258,0.634,4386,67,0.675,0.821,
714277758,40.0,M,1,High School,Single,$40K - $60K,Blue,28.0,6.0,2,1,11557.0,1050,0.754,4064,75,0.786,0.091,
713166333,38.0,F,2,High School,Married,Unknown,Blue,27.0,5.0,2,1,14831.0,1302,0.916,4467,73,0.698,0.088,
714346608,51.0,F,2,Graduate,Single,$40K - $60K,Blue,36.0,3.0,1,4,1495.0,0,0.528,2220,50,0.562,0.0,
778284783,44.0,M,5,Unknown,Married,$60K - $80K,Blue,34.0,5.0,3,2,2791.0,1979,0.807,4617,70,0.628,0.709,
714721608,38.0,M,3,Graduate,,$120K +,Blue,29.0,4.0,3,0,9703.0,941,0.721,4190,81,1.025,0.097,
716453883,47.0,M,5,Unknown,Single,$120K +,,39.0,6.0,3,1,3889.0,1839,0.911,4423,63,0.703,0.473,
713876958,32.0,,0,Unknown,Single,Unknown,Blue,26.0,6.0,2,4,14140.0,845,0.715,5036,76,0.689,0.06,
794967408,53.0,M,3,Post-Graduate,Married,$80K - $120K,Blue,47.0,5.0,2,1,9106.0,975,0.588,3863,74,0.644,0.107,
798481383,40.0,F,3,Uneducated,Married,Less than $40K,Blue,34.0,5.0,1,2,2694.0,0,0.872,2684,38,0.31,0.0,
718697583,45.0,M,3,Graduate,,$60K - $80K,Blue,36.0,6.0,3,2,19629.0,0,0.766,4073,79,0.881,0.0,
711799458,41.0,M,4,Graduate,Single,$40K - $60K,Blue,36.0,3.0,1,1,6507.0,1452,0.802,4544,89,0.854,0.223,
823904133,53.0,F,2,College,Single,Unknown,Blue,49.0,2.0,2,4,10195.0,0,0.629,2489,54,0.385,0.0,
718005108,44.0,F,5,College,,Less than $40K,Blue,34.0,4.0,1,2,2096.0,1711,0.746,3692,68,0.744,0.816,
717877533,39.0,F,2,Graduate,Single,$40K - $60K,Blue,36.0,5.0,1,1,11314.0,0,0.674,3761,70,0.628,0.0,
711883833,50.0,F,1,Uneducated,Single,Less than $40K,Blue,37.0,6.0,1,1,1837.0,665,0.844,4752,88,0.66,0.362,
711646908,39.0,M,3,Unknown,,$60K - $80K,Blue,23.0,1.0,2,3,7821.0,2517,0.408,2010,43,0.344,0.322,
718171308,44.0,F,3,Graduate,Married,Less than $40K,Blue,36.0,6.0,3,4,1984.0,0,0.89,2506,46,0.643,0.0,
709627983,56.0,F,3,Post-Graduate,Single,Less than $40K,,36.0,4.0,3,0,2535.0,1699,0.72,4497,68,0.789,0.67,
716580933,63.0,M,0,Uneducated,Single,$40K - $60K,Blue,36.0,3.0,3,3,1970.0,1224,0.54,4533,65,0.625,0.621,
713600958,50.0,M,1,Unknown,Married,$120K +,Blue,38.0,4.0,5,3,34516.0,2076,0.812,3647,65,0.667,0.06,
772248408,40.0,F,3,Graduate,,Less than $40K,Blue,29.0,5.0,1,4,2694.0,1833,1.044,3366,56,1.074,0.68,
720196158,48.0,M,3,Unknown,Single,$60K - $80K,Blue,40.0,6.0,3,3,4476.0,0,0.683,3350,67,0.634,0.0,
770024733,53.0,F,2,Uneducated,,$40K - $60K,Blue,47.0,1.0,2,3,1699.0,0,0.602,2520,49,0.531,0.0,
710912733,44.0,F,1,Uneducated,Married,Less than $40K,Blue,36.0,3.0,2,4,1953.0,1762,0.743,4590,91,0.655,0.902,
712860858,56.0,F,2,Graduate,Unknown,Unknown,Blue,45.0,5.0,1,3,5264.0,0,0.852,4943,70,0.795,0.0,
708702258,40.0,F,3,Uneducated,Single,Unknown,Blue,36.0,3.0,2,2,3698.0,478,0.611,2051,31,0.632,0.129,
797169633,41.0,M,4,Graduate,Single,$120K +,Blue,35.0,5.0,3,3,34516.0,825,0.982,3127,51,0.962,0.024,
709922508,40.0,F,4,Unknown,Married,Less than $40K,,28.0,4.0,1,1,2712.0,0,0.835,5207,79,0.927,0.0,
712802733,45.0,F,4,High School,Divorced,Less than $40K,Blue,36.0,3.0,1,4,5486.0,685,0.879,2965,70,0.556,0.125,
716981358,40.0,F,2,Post-Graduate,Married,Less than $40K,Blue,32.0,3.0,3,0,2107.0,941,0.975,4858,73,0.738,0.447,
758787333,52.0,M,3,Uneducated,Unknown,$120K +,Blue,45.0,4.0,1,2,18096.0,2404,0.734,3880,68,0.478,0.133,
720519333,59.0,F,2,Unknown,Single,Unknown,Blue,45.0,1.0,3,3,2721.0,1885,0.853,2594,48,0.455,0.693,
717387933,49.0,F,2,High School,Divorced,Less than $40K,Blue,36.0,6.0,3,3,2976.0,2257,0.75,3837,57,0.781,0.758,
738195708,47.0,M,2,Graduate,Divorced,$80K - $120K,Blue,40.0,6.0,1,3,16741.0,1225,0.641,3608,56,0.514,0.073,
708560733,42.0,F,3,Graduate,Divorced,Less than $40K,Blue,36.0,5.0,2,3,3714.0,2517,0.857,4715,85,0.848,0.678,
717001908,41.0,F,5,Graduate,,Less than $40K,Blue,28.0,6.0,2,2,6936.0,0,0.883,2874,44,0.63,0.0,
768972558,43.0,M,5,High School,Married,$120K +,Blue,37.0,4.0,3,4,11099.0,0,0.89,3980,77,0.75,0.0,
716899233,40.0,F,4,Graduate,Single,Less than $40K,Gold,20.0,6.0,4,3,15987.0,1965,0.722,4542,70,0.591,0.123,
715567608,45.0,F,1,High School,Unknown,Less than $40K,Blue,35.0,4.0,4,4,4406.0,1247,1.037,3964,76,0.854,0.283,
713264583,43.0,M,2,High School,Married,$120K +,Silver,23.0,3.0,3,2,34516.0,1153,0.89,4486,71,0.69,0.033,
716769783,48.0,F,2,Graduate,Married,Unknown,Blue,40.0,3.0,2,4,5104.0,736,0.679,3943,78,0.696,0.144,
719564208,46.0,F,1,Uneducated,Single,$40K - $60K,Blue,30.0,3.0,2,1,7195.0,0,1.035,2751,47,1.136,0.0,
716680983,41.0,F,3,Doctorate,Married,Less than $40K,Blue,36.0,3.0,1,1,1956.0,1053,0.941,4924,70,0.795,0.538,
715719033,38.0,F,3,Post-Graduate,Married,Less than $40K,Blue,32.0,4.0,3,2,3317.0,2517,0.862,3772,74,1.0,0.759,
713229633,45.0,F,0,Unknown,Married,$40K - $60K,Blue,30.0,3.0,2,4,2759.0,0,0.535,2061,47,0.424,0.0,
788246958,44.0,F,2,Graduate,Married,Unknown,,36.0,3.0,1,2,6038.0,0,0.666,4375,81,0.688,0.0,
720419358,35.0,F,2,Uneducated,Single,Less than $40K,Blue,36.0,3.0,2,1,2942.0,2100,0.694,4548,71,0.821,0.714,
772545858,49.0,F,4,Graduate,,Less than $40K,Blue,39.0,4.0,2,3,5095.0,0,0.729,3808,89,0.508,0.0,
771431133,47.0,F,4,Graduate,Unknown,Less than $40K,Blue,35.0,4.0,2,4,1438.3,0,0.571,3778,69,0.816,0.0,
717800358,48.0,M,3,High School,Single,$80K - $120K,Blue,36.0,3.0,3,4,10111.0,868,0.748,4791,68,0.889,0.086,
798041508,50.0,F,4,Graduate,,Less than $40K,,44.0,2.0,3,2,3201.0,2517,0.445,1880,42,0.355,0.786,
710626758,44.0,M,4,Uneducated,Unknown,$60K - $80K,Blue,36.0,6.0,1,3,2761.0,0,0.619,3706,65,0.585,0.0,
718982058,37.0,M,3,Graduate,Divorced,$40K - $60K,Blue,36.0,5.0,2,0,5987.0,1405,0.952,4011,72,0.674,0.235,
791822733,47.0,F,3,High School,,Unknown,Blue,41.0,5.0,1,3,5630.0,748,0.804,4904,81,0.761,0.133,
718762308,35.0,F,1,Graduate,Single,Unknown,Blue,36.0,6.0,2,3,6622.0,2126,1.041,3668,60,0.818,0.321,
716841783,51.0,M,0,Graduate,,$120K +,Blue,36.0,4.0,2,3,18733.0,1292,0.442,5080,85,0.491,0.069,
794524833,36.0,F,3,Graduate,Single,$40K - $60K,,18.0,4.0,3,3,2265.0,1345,0.808,4009,73,0.49,0.594,
721359183,33.0,F,2,Unknown,Married,$40K - $60K,Blue,19.0,4.0,3,4,2907.0,1537,0.79,4390,76,1.0,0.529,
715014633,32.0,F,0,Uneducated,,Unknown,Blue,36.0,6.0,3,2,8791.0,0,0.894,2579,51,0.594,0.0,
714372333,59.0,F,0,Doctorate,Married,Less than $40K,Blue,52.0,6.0,4,2,2302.0,0,0.52,2256,40,0.667,0.0,
766946058,51.0,F,2,Unknown,,$40K - $60K,Blue,44.0,4.0,6,4,5489.0,1665,0.742,4010,75,0.786,0.303,
708549033,50.0,F,1,High School,Married,Less than $40K,Blue,32.0,4.0,1,3,2055.0,1276,0.869,5025,70,0.707,0.621,
708378108,39.0,F,1,Post-Graduate,Married,$40K - $60K,Blue,36.0,5.0,3,2,2147.0,771,0.69,4631,76,0.767,0.359,
826168083,49.0,F,4,Unknown,Divorced,Less than $40K,,45.0,3.0,3,3,1757.0,1307,0.769,4750,72,0.756,0.744,
779320008,43.0,M,3,College,Married,$80K - $120K,Blue,25.0,3.0,3,3,2900.0,2517,0.719,2180,31,0.409,0.868,
715312158,41.0,F,2,Graduate,Single,Less than $40K,Blue,29.0,4.0,2,3,2670.0,2079,0.649,3895,59,0.788,0.779,
711688983,51.0,M,2,Unknown,Divorced,$80K - $120K,Blue,38.0,4.0,2,3,21382.0,1692,0.731,3060,66,0.65,0.079,
714393708,54.0,F,0,College,Married,$40K - $60K,Blue,46.0,6.0,2,3,2254.0,533,1.043,4913,84,0.909,0.236,
789477483,40.0,F,5,Unknown,Single,Unknown,,31.0,6.0,3,1,4433.0,1488,0.669,3847,76,0.9,0.336,
